Emp_ID,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,sales,salary
emp3805,0.6,0.73,3,191,5,1,0,0,technical,low
emp3806,0.7,0.91,4,181,2,1,0,0,technical,low
emp3807,0.65,0.55,4,250,2,0,0,0,technical,low
emp3808,0.48,0.59,2,179,2,0,0,0,technical,low
emp3809,0.75,0.73,3,225,4,0,0,0,support,low
emp3810,0.69,0.78,5,267,2,1,0,0,support,low
emp3811,0.34,0.46,2,169,2,1,0,0,support,low
emp3812,0.59,0.49,4,164,3,0,0,0,support,low
emp3813,0.94,0.95,4,155,3,0,0,0,support,medium
emp3814,0.98,0.77,5,223,2,1,0,0,support,medium
emp3815,0.72,0.66,3,160,3,0,0,0,support,medium
emp3816,0.79,0.7,4,268,2,0,0,0,support,medium
emp3817,0.54,0.61,4,151,4,1,0,0,support,medium
emp3818,0.73,0.95,3,156,2,0,0,0,support,medium
emp3819,0.82,0.58,4,136,3,0,0,0,support,medium
emp3820,0.57,0.45,3,189,2,0,0,0,technical,medium
emp3821,0.98,0.93,5,203,2,0,0,0,technical,medium
emp3822,0.91,0.65,5,174,2,0,0,0,technical,medium
emp3823,0.72,0.91,3,239,2,0,0,0,management,medium
emp3824,0.48,0.73,5,152,6,0,0,0,IT,medium
emp3825,0.57,0.86,4,268,6,0,0,0,IT,medium
emp3826,0.86,0.96,4,146,3,0,0,0,IT,medium
emp3827,0.63,0.85,3,232,4,0,0,0,IT,medium
emp3828,0.81,0.52,3,255,5,0,0,0,IT,medium
emp3829,0.21,0.37,4,129,4,0,0,0,product_mng,medium
emp3830,0.9,0.66,3,261,3,1,0,0,product_mng,medium
emp3831,0.79,0.78,3,101,2,1,0,0,product_mng,medium
emp3832,0.95,0.49,4,229,3,0,0,0,product_mng,medium
emp3833,0.29,0.43,3,162,4,0,0,0,IT,medium
emp3834,0.81,0.52,4,270,3,0,0,0,RandD,medium
emp3835,0.21,0.56,6,277,5,0,0,0,RandD,medium
emp3836,0.7,0.83,5,261,4,0,0,0,RandD,high
emp3837,0.66,0.64,4,204,2,0,0,0,RandD,low
emp3838,0.16,0.86,2,215,2,0,0,0,RandD,medium
emp3839,0.72,0.8,3,219,3,0,0,0,marketing,medium
emp3840,0.51,0.5,3,147,4,0,0,0,sales,medium
emp3841,0.59,0.63,5,243,2,0,0,0,accounting,medium
emp3842,0.66,0.4,2,155,5,1,0,0,support,medium
emp3843,0.69,0.84,3,253,2,0,0,0,technical,medium
emp3844,0.69,0.94,4,235,3,0,0,0,management,medium
emp3845,0.89,0.79,5,257,3,0,0,0,marketing,medium
emp3846,0.52,0.56,4,225,2,0,0,0,marketing,medium
emp3847,0.91,0.91,3,167,3,0,0,0,marketing,medium
emp3848,0.96,0.53,5,224,4,0,0,0,sales,low
emp3849,0.8,0.58,5,127,3,0,0,0,sales,low
emp3850,0.55,0.77,3,256,3,1,0,0,sales,low
emp3851,0.93,0.63,4,233,2,0,0,0,sales,low
emp3852,0.93,0.86,4,169,4,0,0,0,sales,low
emp3853,0.54,0.48,3,152,2,0,0,0,sales,low
emp3854,0.48,0.76,5,236,2,0,0,0,sales,low
emp3855,0.19,0.99,3,154,2,0,0,0,sales,high
emp3856,0.95,0.71,3,223,2,0,0,0,sales,low
emp3857,0.96,0.81,4,211,3,0,0,0,sales,high
emp3858,0.63,0.89,4,192,2,0,0,0,sales,high
emp3859,0.81,0.8,4,227,2,1,0,0,sales,low
emp3860,0.5,0.88,4,265,3,1,0,0,sales,low
emp3861,0.76,0.72,5,228,2,0,0,0,sales,high
emp3862,0.84,0.49,4,152,3,0,0,0,sales,low
emp3863,0.2,0.95,5,169,5,0,0,0,sales,medium
emp3864,0.78,0.92,3,169,3,0,0,0,sales,high
emp3865,0.8,0.68,4,157,3,0,0,0,sales,medium
emp3866,0.94,0.57,4,251,2,1,0,0,sales,medium
emp3867,0.44,0.74,5,253,2,0,0,0,accounting,medium
emp3868,0.92,0.85,3,155,2,0,0,0,accounting,medium
emp3869,0.54,0.8,3,232,2,0,0,0,accounting,high
emp3870,0.56,0.56,4,195,2,0,0,0,hr,medium
emp3871,0.66,0.69,4,198,3,1,0,0,hr,medium
emp3872,0.8,0.91,3,246,3,0,0,0,hr,medium
emp3873,0.6,0.81,2,214,3,0,0,0,hr,high
emp3874,0.73,0.73,5,249,3,0,0,0,technical,medium
emp3875,0.55,0.74,3,211,3,1,0,0,technical,high
emp3876,0.7,0.71,5,269,3,0,0,0,technical,low
emp3877,0.53,0.68,4,214,3,0,0,0,technical,medium
emp3878,0.9,0.94,4,231,3,0,0,0,technical,medium
emp3879,0.8,0.78,3,175,3,0,0,0,technical,medium
emp3880,0.51,0.6,5,175,3,0,0,0,technical,medium
emp3881,0.86,0.96,5,238,5,0,0,0,technical,low
emp3882,0.63,0.79,4,228,4,0,0,0,technical,low
emp3883,0.83,0.93,3,220,4,0,0,0,technical,low
emp3884,0.85,0.55,4,233,2,1,0,0,technical,low
emp3885,0.8,0.57,3,225,4,0,0,0,support,low
emp3886,0.79,0.97,5,187,3,0,0,0,support,low
emp3887,0.37,0.71,3,117,3,0,0,0,support,low
emp3888,0.85,0.9,3,184,3,1,0,0,support,low
emp3889,0.76,0.56,3,216,3,0,0,0,support,low
emp3890,0.99,0.62,4,140,2,1,0,0,support,low
emp3891,0.55,0.63,3,201,2,1,0,0,support,high
emp3892,0.69,0.69,4,167,3,1,0,0,support,low
emp3893,0.68,1,5,203,2,0,0,0,support,low
emp3894,0.69,0.9,5,231,2,1,0,0,support,low
emp3895,0.65,0.7,3,141,4,0,0,0,support,low
emp3896,0.17,0.88,6,226,3,1,0,0,technical,high
emp3897,0.48,0.65,3,199,2,0,0,0,technical,low
emp3898,0.65,0.59,4,192,3,0,0,0,technical,low
emp3899,0.57,0.49,4,247,2,0,0,0,management,low
emp3900,0.8,0.67,3,164,3,0,0,0,IT,high
emp3901,0.8,0.6,5,234,2,0,0,0,IT,low
emp3902,0.5,0.6,2,177,3,1,0,0,IT,medium
emp3903,0.95,0.87,3,208,2,0,0,0,IT,high
emp3904,0.69,0.93,3,233,3,0,0,0,IT,medium
emp3905,0.74,0.57,4,172,3,0,0,0,product_mng,high
emp3906,0.68,0.59,3,141,3,0,0,0,product_mng,medium
emp3907,0.68,0.55,3,213,3,0,0,0,product_mng,medium
emp3908,0.65,0.37,5,128,3,1,0,0,product_mng,medium
emp3909,0.85,0.92,4,151,3,1,0,0,IT,medium
emp3910,0.49,0.48,4,247,3,0,0,0,RandD,medium
emp3911,0.19,0.8,6,143,4,0,0,0,RandD,medium
emp3912,0.95,0.61,3,164,3,0,0,0,RandD,medium
emp3913,0.63,0.62,3,183,3,0,0,0,RandD,medium
emp3914,0.83,0.8,4,274,3,0,0,0,RandD,high
emp3915,0.62,0.78,4,261,2,0,0,0,marketing,low
emp3916,0.74,0.98,5,200,3,0,0,0,sales,medium
emp3917,0.7,0.87,5,177,2,0,0,0,accounting,medium
emp3918,0.28,0.38,5,139,4,0,0,0,support,medium
emp3919,0.39,0.56,6,228,5,0,0,0,technical,medium
emp3920,0.62,0.63,3,230,2,0,0,0,management,medium
emp3921,0.79,0.54,5,212,4,0,0,0,marketing,medium
emp3922,0.87,0.74,4,265,4,0,0,0,marketing,medium
emp3923,0.29,0.75,3,124,4,0,0,0,marketing,medium
emp3924,0.37,0.88,4,155,3,0,0,0,sales,medium
emp3925,0.68,0.55,4,215,4,0,0,0,sales,high
emp3926,0.9,0.51,4,214,2,0,0,0,sales,low
emp3927,0.97,0.65,3,181,3,0,0,0,sales,low
emp3928,0.6,0.77,4,229,2,0,0,0,sales,low
emp3929,0.58,0.79,5,262,2,0,0,0,sales,high
emp3930,0.83,0.86,3,165,3,0,0,0,sales,low
emp3931,0.83,0.73,5,136,3,0,0,0,sales,low
emp3932,0.94,0.71,4,151,2,1,0,0,sales,low
emp3933,0.69,0.9,5,226,4,0,0,0,sales,high
emp3934,0.81,0.81,5,215,2,0,0,0,sales,low
emp3935,0.19,0.5,6,143,5,1,0,0,sales,low
emp3936,0.18,0.64,3,223,4,1,0,0,sales,low
emp3937,0.58,0.63,4,271,3,0,0,0,sales,low
emp3938,0.76,0.65,3,220,3,0,0,0,sales,low
emp3939,0.26,0.47,6,182,4,0,0,0,sales,low
emp3940,0.78,0.87,3,190,3,0,0,0,sales,low
emp3941,0.71,0.56,3,198,3,0,0,0,sales,medium
emp3942,0.76,0.61,3,141,2,0,0,0,sales,medium
emp3943,0.44,0.81,3,248,2,0,0,0,accounting,medium
emp3944,0.26,0.69,2,168,5,0,0,0,accounting,medium
emp3945,0.75,0.57,5,162,3,0,0,0,accounting,medium
emp3946,0.64,0.9,4,211,3,0,0,0,hr,medium
emp3947,0.79,0.71,4,271,3,0,0,0,hr,medium
emp3948,0.96,0.61,3,271,2,0,0,0,hr,medium
emp3949,0.63,1,5,244,2,0,0,0,hr,medium
emp3950,0.65,0.55,5,261,3,1,0,0,technical,medium
emp3951,0.76,0.81,3,225,3,0,0,0,technical,medium
emp3952,0.26,0.9,4,266,5,0,0,0,technical,medium
emp3953,0.84,0.73,3,146,5,1,0,0,technical,high
emp3954,0.74,0.77,3,233,3,0,0,0,technical,low
emp3955,0.53,0.45,4,180,3,0,0,0,technical,medium
emp3956,0.7,0.56,5,208,3,0,0,0,technical,medium
emp3957,0.62,0.69,4,165,4,1,0,0,technical,medium
emp3958,0.71,0.68,4,221,4,0,0,0,technical,medium
emp3959,0.5,0.65,3,215,2,0,0,0,technical,low
emp3960,0.53,0.5,6,264,6,0,0,0,technical,low
emp3961,0.88,0.89,2,160,4,0,0,0,support,low
emp3962,0.79,0.83,2,192,3,0,0,0,support,low
emp3963,0.69,0.89,5,201,2,0,0,0,support,low
emp3964,0.57,0.96,4,264,2,0,0,0,support,low
emp3965,0.68,0.8,4,186,3,1,0,0,support,low
emp3966,0.6,0.82,4,272,3,0,0,0,support,low
emp3967,0.7,0.9,4,216,3,0,0,0,support,low
emp3968,0.71,0.76,4,142,2,1,0,0,support,low
emp3969,0.49,0.51,4,133,3,0,0,0,support,low
emp3970,0.74,0.7,4,260,2,0,0,0,support,low
emp3971,0.2,0.93,4,101,5,0,0,0,support,low
emp3972,0.57,0.5,4,230,2,0,0,0,technical,low
emp3973,0.83,0.48,3,242,4,0,0,0,technical,low
emp3974,0.22,0.64,3,193,2,0,0,0,technical,low
emp3975,0.67,0.57,2,234,4,0,0,0,management,low
emp3976,0.54,0.84,3,132,3,0,0,0,IT,low
emp3977,0.54,0.53,4,183,3,0,0,0,IT,low
emp3978,0.64,0.61,4,191,4,0,0,0,IT,low
emp3979,0.23,0.84,5,140,4,0,0,0,IT,low
emp3980,0.88,0.87,5,257,3,0,0,0,IT,medium
emp3981,0.83,0.54,4,219,3,0,0,0,product_mng,medium
emp3982,0.88,0.67,5,141,2,0,0,0,product_mng,medium
emp3983,0.9,0.85,5,162,2,0,0,0,product_mng,medium
emp3984,0.49,0.61,3,181,3,0,0,0,product_mng,medium
emp3985,0.55,0.49,3,191,3,0,0,0,IT,medium
emp3986,0.92,0.69,4,149,6,1,0,0,RandD,medium
emp3987,0.72,0.67,3,164,4,0,0,0,RandD,medium
emp3988,0.63,0.5,4,235,3,0,0,0,RandD,medium
emp3989,0.98,0.66,3,199,3,0,0,0,RandD,medium
emp3990,0.76,0.52,3,248,3,0,0,0,RandD,medium
emp3991,0.42,0.56,2,103,3,1,0,0,marketing,medium
emp3992,0.58,0.65,4,248,4,0,0,0,marketing,high
emp3993,0.85,0.82,3,153,3,1,0,0,sales,low
emp3994,0.67,0.95,4,241,4,0,0,0,accounting,medium
emp3995,0.58,1,4,258,3,0,0,0,support,medium
emp3996,0.84,0.76,5,172,5,1,0,0,technical,medium
emp3997,0.56,0.68,3,149,2,0,0,0,management,medium
emp3998,0.63,0.83,4,217,3,0,0,0,marketing,low
emp3999,0.51,0.92,3,243,3,0,0,0,marketing,low
emp4000,0.95,0.81,5,120,3,0,0,0,marketing,low
emp4001,0.85,0.55,3,137,3,1,0,0,sales,low
emp4002,0.73,0.78,5,150,3,0,0,0,sales,low
emp4003,0.2,0.49,5,199,5,0,0,0,sales,low
emp4004,0.78,0.79,3,203,2,0,0,0,sales,low
emp4005,0.83,0.8,3,273,3,0,0,0,sales,low
emp4006,0.87,0.56,2,214,3,1,0,0,sales,low
emp4007,0.98,0.99,5,141,3,0,0,0,sales,low
emp4008,1,0.81,5,243,3,0,0,0,sales,low
emp4009,0.7,0.55,4,159,3,0,0,0,sales,low
emp4010,0.62,0.88,5,146,3,0,0,0,sales,low
emp4011,0.67,0.72,4,159,2,0,0,0,sales,low
emp4012,0.86,0.96,4,196,3,0,0,0,sales,low
emp4013,0.44,0.57,5,183,2,1,0,0,sales,low
emp4014,0.19,0.86,4,192,4,0,0,0,sales,low
emp4015,0.76,0.83,4,246,2,0,0,0,sales,low
emp4016,0.89,0.93,5,191,4,0,0,0,sales,low
emp4017,0.25,0.97,3,158,3,0,0,0,sales,low
emp4018,0.68,1,4,167,2,0,0,0,sales,low
emp4019,0.38,0.5,2,187,2,1,0,0,sales,medium
emp4020,0.64,0.95,4,199,4,0,0,0,accounting,medium
emp4021,0.76,0.62,4,157,3,0,0,0,accounting,medium
emp4022,0.26,0.45,2,157,3,0,0,0,accounting,medium
emp4023,0.69,0.67,3,178,2,0,0,0,hr,medium
emp4024,0.98,0.66,3,154,2,0,0,0,hr,medium
emp4025,0.86,0.83,5,208,2,1,0,0,hr,medium
emp4026,0.14,0.68,4,273,5,1,0,0,hr,medium
emp4027,0.58,0.63,4,159,3,0,0,0,technical,medium
emp4028,0.63,0.97,4,234,2,0,0,0,technical,medium
emp4029,0.7,0.91,5,139,3,1,0,0,technical,medium
emp4030,0.73,0.62,4,210,4,0,0,0,technical,medium
emp4031,0.89,0.52,3,164,3,0,0,0,technical,high
emp4032,0.17,0.61,3,241,5,1,0,0,technical,low
emp4033,0.86,0.73,5,259,2,0,0,0,technical,medium
emp4034,0.59,0.73,3,159,3,1,0,0,technical,medium
emp4035,0.22,0.51,4,131,2,0,0,0,technical,medium
emp4036,0.55,0.57,3,266,2,0,0,0,technical,medium
emp4037,0.74,0.6,3,153,2,0,0,0,technical,low
emp4038,0.55,0.54,3,253,2,0,0,0,support,low
emp4039,0.67,0.94,4,141,2,1,0,0,support,low
emp4040,0.64,0.8,3,199,3,0,0,0,support,low
emp4041,0.58,0.71,3,205,3,0,0,0,support,low
emp4042,0.9,0.6,4,252,3,0,0,0,support,low
emp4043,0.89,0.9,4,153,3,0,0,0,support,low
emp4044,0.74,0.37,2,171,4,0,0,0,support,low
emp4045,0.78,0.91,5,150,4,0,0,0,support,low
emp4046,0.97,0.53,4,247,3,0,0,0,support,low
emp4047,0.52,0.92,4,150,2,1,0,0,support,low
emp4048,0.99,0.86,4,206,2,0,0,0,support,low
emp4049,0.76,0.44,4,192,4,1,0,0,technical,low
emp4050,0.69,0.96,5,164,3,0,0,0,technical,low
emp4051,0.59,0.69,3,186,3,0,0,0,technical,low
emp4052,0.95,0.63,3,249,3,0,0,0,management,low
emp4053,0.69,0.81,3,214,2,0,0,0,IT,low
emp4054,0.76,0.75,4,193,4,0,0,0,IT,low
emp4055,0.7,0.84,2,114,4,0,0,0,IT,low
emp4056,0.87,0.6,2,122,2,0,0,0,IT,low
emp4057,0.44,0.55,3,170,3,1,0,0,IT,low
emp4058,0.54,0.91,3,151,3,0,0,0,product_mng,medium
emp4059,0.55,0.75,3,156,3,0,0,0,product_mng,medium
emp4060,0.81,0.75,5,170,3,1,0,0,product_mng,medium
emp4061,0.5,0.55,3,188,2,0,0,0,product_mng,medium
emp4062,0.93,0.74,4,201,3,1,0,0,IT,medium
emp4063,0.64,0.5,6,254,6,0,0,0,RandD,medium
emp4064,0.57,0.78,3,206,4,0,0,0,RandD,medium
emp4065,0.95,0.74,4,216,3,0,0,0,RandD,medium
emp4066,0.86,0.67,5,200,3,0,0,0,RandD,medium
emp4067,0.82,0.58,4,202,2,0,0,0,RandD,medium
emp4068,0.18,0.79,4,217,4,0,0,0,RandD,medium
emp4069,0.58,0.7,5,151,4,0,0,0,marketing,medium
emp4070,0.57,0.56,3,224,2,0,0,0,sales,high
emp4071,0.94,0.83,5,148,3,0,0,0,accounting,low
emp4072,0.2,0.97,6,224,5,1,0,0,support,medium
emp4073,0.73,0.75,2,243,5,1,0,0,technical,medium
emp4074,0.94,0.8,4,238,3,1,0,0,management,medium
emp4075,0.99,0.61,3,254,3,0,0,0,marketing,medium
emp4076,0.22,0.49,4,218,4,0,0,0,marketing,low
emp4077,0.67,0.66,3,237,3,0,0,0,marketing,low
emp4078,0.49,0.67,4,185,2,0,0,0,sales,low
emp4079,0.78,0.95,4,184,3,0,0,0,sales,low
emp4080,0.15,0.74,2,176,3,1,0,0,sales,low
emp4081,0.91,0.89,4,260,3,0,0,0,sales,low
emp4082,0.7,0.78,4,254,4,0,0,0,sales,low
emp4083,0.6,0.95,3,221,3,0,0,0,sales,low
emp4084,0.59,0.57,5,257,2,0,0,0,sales,low
emp4085,0.59,0.93,3,265,3,1,0,0,sales,low
emp4086,0.55,0.64,3,138,3,1,0,0,sales,low
emp4087,0.42,0.75,3,163,2,1,0,0,sales,low
emp4088,0.57,0.81,3,144,3,0,0,0,sales,low
emp4089,0.72,0.51,3,146,2,1,0,0,sales,low
emp4090,0.83,0.81,3,242,6,0,0,0,sales,low
emp4091,0.89,0.93,4,249,3,0,0,0,sales,low
emp4092,0.55,0.59,3,245,3,0,0,0,sales,low
emp4093,0.53,0.75,4,201,2,0,0,0,sales,low
emp4094,0.74,0.59,4,177,4,1,0,0,sales,medium
emp4095,0.63,0.98,4,160,2,0,0,0,sales,medium
emp4096,0.63,0.4,6,177,2,1,0,0,sales,medium
emp4097,0.61,0.97,4,153,3,0,0,0,accounting,medium
emp4098,0.76,0.79,3,197,5,0,0,0,accounting,medium
emp4099,0.67,0.82,4,246,4,0,0,0,accounting,medium
emp4100,0.51,0.95,4,258,3,0,0,0,hr,medium
emp4101,0.67,0.55,3,137,3,0,0,0,hr,medium
emp4102,0.16,0.94,3,178,4,0,0,0,hr,medium
emp4103,0.34,0.85,4,123,4,0,0,0,hr,medium
emp4104,0.58,0.73,5,162,3,1,0,0,technical,medium
emp4105,0.5,0.71,5,210,5,0,0,0,technical,medium
emp4106,0.56,0.48,4,197,3,1,0,0,technical,high
emp4107,0.56,0.98,3,220,3,0,0,0,technical,low
emp4108,0.74,0.71,4,133,2,0,0,0,technical,medium
emp4109,0.69,0.99,3,198,2,0,0,0,technical,medium
emp4110,0.15,0.81,4,160,5,0,0,0,technical,medium
emp4111,0.58,0.67,2,180,2,0,0,0,technical,medium
emp4112,0.8,0.79,3,217,3,0,0,0,technical,low
emp4113,0.5,0.57,3,223,3,0,0,0,technical,low
emp4114,0.66,0.92,4,229,2,0,0,0,technical,low
emp4115,0.81,0.78,4,159,3,0,0,0,support,low
emp4116,0.14,0.68,5,253,5,0,0,0,support,low
emp4117,0.92,0.85,3,235,2,0,0,0,support,low
emp4118,0.69,0.91,4,186,3,0,0,0,support,low
emp4119,0.66,0.99,4,263,2,0,0,0,support,low
emp4120,0.85,0.39,4,239,4,0,0,0,support,low
emp4121,0.83,0.69,4,151,2,0,0,0,support,low
emp4122,1,0.49,3,106,4,0,0,0,support,low
emp4123,0.68,0.65,3,183,4,0,0,0,support,low
emp4124,0.26,0.97,3,125,2,0,0,0,support,low
emp4125,0.35,0.41,3,157,2,0,0,0,support,low
emp4126,0.12,0.58,3,241,2,0,0,0,technical,low
emp4127,0.91,0.93,4,184,3,0,0,0,technical,low
emp4128,0.65,0.67,4,144,3,0,0,0,technical,low
emp4129,0.78,0.72,3,255,4,1,0,0,management,low
emp4130,0.61,0.82,3,261,4,0,0,0,IT,low
emp4131,0.64,0.51,4,207,2,0,0,0,IT,low
emp4132,0.58,0.73,4,205,4,0,0,0,IT,low
emp4133,0.63,0.76,4,217,2,1,0,0,IT,medium
emp4134,0.94,0.6,4,215,2,1,0,0,IT,medium
emp4135,0.26,0.81,5,139,4,0,0,0,product_mng,medium
emp4136,0.59,0.69,3,146,3,0,0,0,product_mng,medium
emp4137,0.78,0.8,4,175,3,0,0,0,product_mng,medium
emp4138,0.86,0.64,5,188,3,0,0,0,product_mng,medium
emp4139,0.79,0.73,5,155,3,0,0,0,IT,medium
emp4140,0.89,0.73,4,171,4,0,0,0,RandD,medium
emp4141,0.34,0.99,4,184,3,0,0,0,RandD,medium
emp4142,0.29,0.77,3,164,6,0,0,0,RandD,medium
emp4143,0.71,0.89,3,244,4,0,0,0,RandD,medium
emp4144,0.93,0.58,4,222,2,0,0,0,RandD,medium
emp4145,0.94,0.76,4,231,3,1,0,0,RandD,high
emp4146,0.91,0.72,3,213,3,0,0,0,marketing,low
emp4147,0.71,0.96,4,144,4,0,0,0,sales,medium
emp4148,0.67,0.81,3,221,4,1,0,0,accounting,medium
emp4149,0.54,0.42,3,138,3,1,0,0,support,medium
emp4150,0.89,0.58,3,183,4,0,0,0,technical,medium
emp4151,0.94,0.91,3,250,3,1,0,0,management,low
emp4152,0.15,0.89,3,219,6,0,0,0,marketing,low
emp4153,0.45,0.92,6,164,4,1,0,0,marketing,low
emp4154,0.92,0.67,4,161,4,1,0,0,marketing,low
emp4155,0.63,0.56,4,274,5,1,0,0,sales,low
emp4156,0.8,0.66,4,181,3,1,0,0,sales,low
emp4157,0.45,0.72,3,148,2,0,0,0,sales,low
emp4158,0.72,0.54,3,226,2,1,0,0,sales,low
emp4159,0.84,0.36,6,256,5,0,0,0,sales,low
emp4160,0.61,0.51,3,141,2,0,0,0,sales,low
emp4161,0.63,0.88,3,177,3,0,0,0,sales,low
emp4162,0.49,0.54,4,173,2,0,0,0,sales,low
emp4163,0.68,0.51,2,196,3,0,0,0,sales,low
emp4164,0.64,0.85,5,179,2,0,0,0,sales,low
emp4165,0.61,0.64,4,201,3,0,0,0,sales,low
emp4166,0.83,0.55,5,247,3,0,0,0,sales,low
emp4167,0.94,0.51,5,238,2,0,0,0,sales,low
emp4168,0.27,0.66,3,133,6,0,0,0,sales,low
emp4169,0.6,0.49,2,194,4,0,0,0,sales,low
emp4170,0.83,0.69,4,232,2,0,0,0,sales,low
emp4171,0.53,0.75,3,232,3,0,0,0,sales,low
emp4172,0.79,0.97,4,204,3,0,0,0,sales,medium
emp4173,0.96,0.49,4,252,3,1,0,0,sales,medium
emp4174,0.5,0.56,3,164,3,0,0,0,accounting,medium
emp4175,0.68,0.81,5,266,2,0,0,0,accounting,medium
emp4176,0.24,0.54,4,226,4,1,0,0,accounting,medium
emp4177,0.8,0.8,4,252,6,0,0,0,hr,medium
emp4178,0.62,0.74,4,155,3,0,0,0,hr,medium
emp4179,1,0.85,3,202,2,0,0,0,hr,medium
emp4180,0.64,0.75,3,214,3,0,0,0,hr,medium
emp4181,0.51,0.55,4,267,3,0,0,0,technical,medium
emp4182,0.74,0.5,4,265,3,0,0,0,technical,medium
emp4183,0.49,0.99,3,221,2,1,0,0,technical,medium
emp4184,0.96,0.83,4,132,6,0,0,0,technical,high
emp4185,0.59,0.62,4,227,4,1,0,0,technical,low
emp4186,0.84,0.57,4,234,3,0,0,0,technical,medium
emp4187,0.16,0.84,3,238,6,0,0,0,technical,medium
emp4188,0.62,0.75,3,149,2,1,0,0,technical,medium
emp4189,0.79,0.67,4,152,3,0,0,0,technical,medium
emp4190,0.53,0.83,4,249,3,1,0,0,technical,low
emp4191,0.17,0.48,6,270,5,0,0,0,technical,low
emp4192,0.57,0.76,3,200,2,0,0,0,support,low
emp4193,0.65,0.82,4,207,2,0,0,0,support,low
emp4194,0.69,0.74,4,266,2,1,0,0,support,low
emp4195,0.3,0.8,6,250,3,0,0,0,support,low
emp4196,0.99,0.92,3,220,3,0,0,0,support,low
emp4197,0.5,0.69,4,177,2,0,0,0,support,low
emp4198,0.54,0.96,3,147,2,0,0,0,support,medium
emp4199,0.69,0.57,4,227,4,0,0,0,support,medium
emp4200,0.5,0.85,4,272,2,0,0,0,support,medium
emp4201,0.66,0.73,3,244,3,0,0,0,support,medium
emp4202,1,0.93,5,182,3,1,0,0,support,medium
emp4203,0.15,0.61,3,146,6,1,0,0,technical,medium
emp4204,0.31,0.54,5,259,5,1,0,0,technical,medium
emp4205,0.65,0.49,4,184,4,0,0,0,technical,medium
emp4206,0.72,0.69,4,149,2,0,0,0,management,medium
emp4207,0.84,0.85,4,185,3,1,0,0,IT,medium
emp4208,0.55,0.8,3,254,2,0,0,0,IT,medium
emp4209,0.6,0.58,4,249,3,0,0,0,IT,medium
emp4210,0.84,0.48,4,269,2,0,0,0,IT,medium
emp4211,0.68,0.87,3,168,3,0,0,0,IT,medium
emp4212,0.13,1,6,225,3,0,0,0,product_mng,medium
emp4213,0.88,0.98,3,160,2,0,0,0,product_mng,medium
emp4214,0.64,0.57,5,149,3,1,0,0,product_mng,medium
emp4215,0.19,0.95,5,193,3,0,0,0,product_mng,medium
emp4216,0.83,0.88,5,171,3,1,0,0,IT,medium
emp4217,0.17,0.41,4,232,3,1,0,0,RandD,medium
emp4218,0.44,0.74,4,250,6,0,0,0,RandD,medium
emp4219,0.52,0.55,4,243,2,0,0,0,RandD,medium
emp4220,0.66,0.62,4,250,2,0,0,0,RandD,medium
emp4221,0.96,0.55,4,153,3,0,0,0,RandD,medium
emp4222,0.19,0.5,5,126,3,1,0,0,RandD,medium
emp4223,0.86,1,3,192,3,0,0,0,marketing,high
emp4224,0.65,0.57,3,137,4,1,0,0,sales,high
emp4225,0.61,0.97,3,199,3,1,0,0,accounting,high
emp4226,0.53,0.96,3,181,3,1,0,0,support,high
emp4227,0.14,0.76,5,260,6,0,0,0,technical,high
emp4228,0.74,1,4,199,4,0,0,0,management,high
emp4229,0.47,0.62,6,171,5,1,0,0,marketing,high
emp4230,0.6,0.56,4,260,3,0,0,0,marketing,high
emp4231,0.81,0.58,3,243,4,0,0,0,marketing,high
emp4232,0.95,0.59,2,154,4,0,0,0,sales,high
emp4233,0.98,0.8,2,201,2,0,0,0,sales,high
emp4234,0.52,0.8,5,234,3,0,0,0,sales,high
emp4235,1,0.97,3,216,3,1,0,0,sales,low
emp4236,0.16,0.74,5,205,4,1,0,0,sales,low
emp4237,0.19,0.83,3,225,4,0,0,0,sales,low
emp4238,0.94,0.87,3,229,3,0,0,0,sales,low
emp4239,0.58,0.43,6,132,3,0,0,0,sales,low
emp4240,0.92,0.69,4,180,3,0,0,0,sales,low
emp4241,0.65,0.8,4,164,4,0,0,0,sales,low
emp4242,0.74,0.74,5,175,3,0,0,0,sales,low
emp4243,0.6,0.53,5,103,2,0,0,0,sales,low
emp4244,1,1,5,142,4,0,0,0,sales,low
emp4245,0.81,0.96,4,212,3,0,0,0,sales,low
emp4246,0.54,0.67,2,129,3,1,0,0,sales,low
emp4247,0.18,0.81,5,140,4,0,0,0,sales,low
emp4248,0.82,0.88,4,149,2,0,0,0,sales,low
emp4249,0.9,0.96,2,258,2,0,0,0,sales,low
emp4250,0.62,0.62,4,136,2,0,0,0,sales,medium
emp4251,0.77,0.76,2,216,3,1,0,0,accounting,medium
emp4252,0.58,0.86,3,151,2,0,0,0,accounting,medium
emp4253,0.27,0.47,5,217,6,0,0,0,accounting,medium
emp4254,0.78,0.72,4,219,3,0,0,0,hr,medium
emp4255,0.98,0.66,3,150,3,0,0,0,hr,medium
emp4256,0.75,0.5,4,98,4,0,0,0,hr,medium
emp4257,0.74,0.67,5,140,3,0,0,0,hr,medium
emp4258,0.9,0.99,3,259,3,1,0,0,technical,medium
emp4259,0.73,0.71,5,215,6,1,0,0,technical,medium
emp4260,0.9,0.62,4,258,3,0,0,0,technical,medium
